14.230286	0.70349658	NAN	8163.7295	NAN	0.010074425	0	0
14.331778	0.69784588	NAN	8098.1558	NAN	0.011069357	0	0
14.339564	0.70201683	NAN	8146.5576	NAN	0.0097800205	0	0
14.37837	0.7152335	NAN	8299.9307	NAN	0.011517748	0	0
14.381634	0.71289736	NAN	8272.8213	NAN	0.0084964065	0	0
14.396516	0.71537882	NAN	8301.6172	NAN	0.007314445	0	0
14.434737	0.72083938	NAN	8364.9844	NAN	0.007976288	0	0
14.437811	0.71526039	NAN	8300.2422	NAN	0.010075467	0	0
14.456312	0.71509391	NAN	8298.3105	NAN	0.007283953	0	0
14.468002	0.71956474	NAN	8350.1924	NAN	0.0086117508	0	0
14.473922	0.72846448	NAN	8453.4697	NAN	0.011424168	0	0
14.491418	0.71770084	NAN	8328.5625	NAN	0.0087027354	0	0
14.496428	0.74837011	NAN	8684.4648	NAN	0.008913869	0	0
14.496763	0.75811428	NAN	8797.541	NAN	0.0093947751	0	0
14.498823	0.72635961	NAN	8429.0439	NAN	0.0088671036	0	0
14.50943	0.71506882	NAN	8298.0195	NAN	0.0091248518	0	0
14.514156	0.71740717	NAN	8325.1553	NAN	0.010896708	0	0
14.526914	0.72381938	NAN	8399.5654	NAN	0.007667141	0	0
14.562656	0.82155973	NAN	9533.7939	NAN	0.012207827	0	0
14.563192	0.73799419	NAN	8564.0576	NAN	0.009510139	0	0
14.572254	0.7406407	NAN	8594.7686	NAN	0.0121679	0	0
14.581315	0.73667455	NAN	8548.7432	NAN	0.011452855	0	0
14.58939	0.74345601	NAN	8627.4385	NAN	0.011324927	0	0
14.606847	0.71802205	NAN	8332.29	NAN	0.0098222196	0	0
14.637547	0.74467242	NAN	8641.5547	NAN	0.0093915416	0	0
14.640967	0.78857189	NAN	9150.9863	NAN	0.016370568	0	0
14.642506	0.7394827	NAN	8581.3311	NAN	0.010383874	0	0
14.654658	0.74895042	NAN	8691.1992	NAN	0.010845937	0	0
14.658101	0.7793197	NAN	9043.6191	NAN	0.01212972	0	0
14.667003	0.79578477	NAN	9234.6885	NAN	0.010310335	0	0
14.695611	0.76503181	NAN	8877.8154	NAN	0.01294783	0	0
14.708584	0.72092497	NAN	8365.9775	NAN	0.011159718	0	0
14.732881	0.76633859	NAN	8892.9795	NAN	0.011792869	0	0
14.757751	0.75465798	NAN	8757.4326	NAN	0.011046262	0	0
14.766798	0.78647822	NAN	9126.6904	NAN	0.012344404	0	0
14.768023	0.78455609	NAN	9104.3848	NAN	0.0093996646	0	0
14.768167	0.80717432	NAN	9366.8584	NAN	0.016865931	0	0
14.781125	0.78250808	NAN	9080.6191	NAN	0.013571555	0	0
14.795617	0.79999363	NAN	9283.5303	NAN	0.0085515166	0	0
14.832823	0.75278938	NAN	8735.748	NAN	0.0093247974	0	0
14.847425	0.81958956	NAN	9510.9307	NAN	0.014995583	0	0
14.862127	0.75434017	NAN	8753.7441	NAN	0.011623044	0	0
14.862164	0.79914093	NAN	9273.6348	NAN	0.013232155	0	0
14.876383	0.79690254	NAN	9247.6592	NAN	0.01149064	0	0
14.900979	0.83774751	NAN	9721.6455	NAN	0.0098703774	0	0
14.906199	0.81744093	NAN	9485.9971	NAN	0.017126102	0	0
14.916306	0.76572913	NAN	8885.9072	NAN	0.010771309	0	0
14.919335	0.80833143	NAN	9380.2861	NAN	0.014917045	0	0
14.96615	0.82481349	NAN	9571.5518	NAN	0.011928502	0	0
14.967052	0.83374983	NAN	9675.2539	NAN	0.01403442	0	0
14.970324	0.79490668	NAN	9224.498	NAN	0.014890297	0	0
14.971758	0.79873228	NAN	9268.8926	NAN	0.010946506	0	0
14.978451	0.82348526	NAN	9556.1387	NAN	0.012053384	0	0
14.991427	0.82624066	NAN	9588.1133	NAN	0.013908483	0	0
15.020442	0.81434423	NAN	9450.0615	NAN	0.011926012	0	0
15.028928	0.81335622	NAN	9438.5967	NAN	0.014231551	0	0
15.038815	0.81901234	NAN	9504.2324	NAN	0.013125197	0	0
15.0506	0.87615567	NAN	10167.353	NAN	0.015520409	0	0
15.066885	0.83344179	NAN	9671.6797	NAN	0.013898866	0	0
15.079066	0.86356705	NAN	10021.269	NAN	0.017087974	0	0
15.110705	0.84423339	NAN	9796.9102	NAN	0.011870966	0	0
15.113482	0.83888245	NAN	9734.8154	NAN	0.010908574	0	0
15.1247	0.87413746	NAN	10143.933	NAN	0.015370338	0	0
15.140935	0.84137332	NAN	9763.7207	NAN	0.012873746	0	0
15.142095	0.85595191	NAN	9932.8984	NAN	0.013813338	0	0
15.14315	0.83753693	NAN	9719.2012	NAN	0.015195378	0	0
15.155033	0.8466413	NAN	9824.8535	NAN	0.014339646	0	0
15.156602	0.8871091	NAN	10294.462	NAN	0.019949272	0	0
15.175282	0.88522887	NAN	10272.643	NAN	0.013795536	0	0
15.188022	0.88030684	NAN	10215.525	NAN	0.013964283	0	0
15.20653	0.87298334	NAN	10130.539	NAN	0.014914183	0	0
15.210384	0.89091325	NAN	10338.607	NAN	0.01773769	0	0
15.212251	0.90126026	NAN	10458.679	NAN	0.019436484	0	0
15.222539	0.87357479	NAN	10137.403	NAN	0.01362434	0	0
15.231168	0.89723158	NAN	10411.929	NAN	0.018102463	0	0
15.249829	0.90669698	NAN	10521.77	NAN	0.016039906	0	0
15.276773	0.8820011	NAN	10235.187	NAN	0.014934013	0	0
15.298166	0.85603738	NAN	9933.8896	NAN	0.01398011	0	0
15.304033	0.92117405	NAN	10689.769	NAN	0.018801449	0	0
15.30832	0.85577279	NAN	9930.8193	NAN	0.011757285	0	0
15.31297	0.87371832	NAN	10139.068	NAN	0.01429914	0	0
15.323802	0.89960927	NAN	10439.521	NAN	0.017480738	0	0
15.382728	0.9209246	NAN	10686.874	NAN	0.017848285	0	0
15.404445	0.89965975	NAN	10440.106	NAN	0.021919392	0	0
15.432426	0.90031588	NAN	10447.72	NAN	0.017301256	0	0
15.459348	0.923702	NAN	10719.104	NAN	0.018755568	0	0
15.462119	0.90971011	NAN	10556.735	NAN	0.017182421	0	0
15.465806	0.9247219	NAN	10730.939	NAN	0.018137338	0	0
15.486874	0.93413103	NAN	10840.128	NAN	0.015955847	0	0
15.493443	0.9354924	NAN	10855.926	NAN	0.020587923	0	0
15.502037	0.93663615	NAN	10869.199	NAN	0.01881125	0	0
15.517962	0.92354846	NAN	10717.322	NAN	0.015199147	0	0
15.537706	0.93486899	NAN	10848.691	NAN	0.017950907	0	0
15.555044	0.9224537	NAN	10704.618	NAN	0.0236212	0	0
15.586778	0.93687516	NAN	10871.973	NAN	0.017054206	0	0
15.614239	0.92845857	NAN	10774.302	NAN	0.018383106	0	0
15.621222	0.94864601	NAN	11008.567	NAN	0.016919935	0	0
15.623921	0.93222868	NAN	10818.053	NAN	0.019835198	0	0
15.631482	0.96442729	NAN	11191.701	NAN	0.017504526	0	0
15.642564	0.92896885	NAN	10780.224	NAN	0.020152828	0	0
15.654069	0.93512142	NAN	10851.621	NAN	0.020364355	0	0
15.698352	0.94295657	NAN	10942.544	NAN	0.023080248	0	0
15.734795	0.96380234	NAN	11184.449	NAN	0.016041746	0	0
15.741024	0.96183532	NAN	11161.623	NAN	0.02255558	0	0
15.770856	0.95603627	NAN	11094.327	NAN	0.018465081	0	0
15.776281	0.93493968	NAN	10849.512	NAN	0.016832117	0	0
15.794157	0.98178595	NAN	11393.14	NAN	0.024982013	0	0
15.827873	0.9608587	NAN	11150.289	NAN	0.019673012	0	0
15.830852	0.94833523	NAN	11004.961	NAN	0.017256685	0	0
15.840011	0.97508472	NAN	11315.375	NAN	0.023201704	0	0
15.857202	0.98601085	NAN	11442.168	NAN	0.022928134	0	0
15.906532	0.97240835	NAN	11284.317	NAN	0.024034897	0	0
15.914104	0.97701538	NAN	11337.779	NAN	0.021768006	0	0
15.920923	1.0024426	NAN	11632.85	NAN	0.029326687	0	0
15.934969	0.9736076	NAN	11298.234	NAN	0.024062468	0	0
15.956674	1.0011606	NAN	11617.974	NAN	0.029710542	0	0
15.972626	1.0955899	NAN	12713.778	NAN	0.033680122	0	0
16.027617	1.0067886	NAN	11683.283	NAN	0.028898874	0	0
16.034229	0.99518281	NAN	11548.604	NAN	0.024082599	0	0
16.050779	0.99718732	NAN	11571.865	NAN	0.021539163	0	0
16.053061	0.98460627	NAN	11425.868	NAN	0.026161779	0	0
16.079582	1.0690507	NAN	12405.804	NAN	0.022348261	0	0
16.085562	1.0283264	NAN	11933.219	NAN	0.028133119	0	0
16.09161	0.99818212	NAN	11583.409	NAN	0.029190695	0	0
16.096998	0.99944949	NAN	11598.116	NAN	0.027737878	0	0
16.116106	1.0450218	NAN	12126.96	NAN	0.025670169	0	0
