374.5,0.625599993,0.179179996
375,0.628998773,0.179109264
375.5,0.632763833,0.175552432
376,0.645827477,0.179927675
376.5,0.654439145,0.185099241
377,0.660484438,0.191412244
377.5,0.662177785,0.194211668
378,0.659334282,0.195919616
378.5,0.656716403,0.203462929
379,0.650931039,0.206079477
379.5,0.646379778,0.20950418
380,0.639874033,0.209014712
380.5,0.636529079,0.196765898
381,0.634038562,0.187258925
381.5,0.632384352,0.182810978
382,0.631751543,0.177485985
382.5,0.633241949,0.178848293
383,0.639560557,0.177965593
383.5,0.642684349,0.170754376
384,0.643862766,0.16245326
384.5,0.641536331,0.156948151
385,0.639491113,0.15665418
385.5,0.640257883,0.160720333
386,0.641031069,0.166414236
386.5,0.641475997,0.17381635
387,0.642532723,0.184107025
387.5,0.647026811,0.197917063
388,0.653656478,0.208357748
388.5,0.657567399,0.210225302
389,0.657092165,0.204611991
389.5,0.652576882,0.195415028
390,0.646261435,0.193128737
390.5,0.6452352,0.196980723
391,0.643535531,0.198751514
391.5,0.64263452,0.196795742
392,0.642170813,0.190751468
392.5,0.639342184,0.185345487
393,0.638713372,0.186671247
393.5,0.638792299,0.189636851
394,0.639596441,0.196269067
394.5,0.64087526,0.203146609
395,0.639131247,0.205962204
395.5,0.636045199,0.205176004
396,0.634952681,0.200457489
396.5,0.636926316,0.195985877
397,0.637576696,0.195393466
397.5,0.637972724,0.200660481
398,0.632585899,0.202647937
398.5,0.629062268,0.201498481
399,0.630213818,0.19980447
399.5,0.632429719,0.195143013
400,0.635987282,0.197575763
400.5,0.63806792,0.202861052
401,0.637103693,0.207716561
401.5,0.636219972,0.211301528
402,0.635919047,0.212643722
402.5,0.633419883,0.213624631
403,0.629998048,0.211021757
403.5,0.626926037,0.209211787
404,0.623808568,0.206549488
404.5,0.621492265,0.203103355
405,0.621280028,0.204123706
405.5,0.621802581,0.203733892
406,0.619384482,0.201741178
406.5,0.616304012,0.199834051
407,0.610909285,0.196485732
407.5,0.605674736,0.196686489
408,0.603841012,0.200589223
408.5,0.604547728,0.204762132
409,0.606355979,0.208512096
409.5,0.607878458,0.210942085
410,0.609927023,0.209856393
410.5,0.609017738,0.207825025
411,0.607608397,0.205256859
411.5,0.606036275,0.20414106
412,0.604269113,0.205156152
412.5,0.604085323,0.207707621
413,0.604135152,0.208182759
413.5,0.605014688,0.208532079
414,0.60502352,0.206904593
414.5,0.605269411,0.20625131
415,0.605734326,0.208016316
415.5,0.605946843,0.207912191
416,0.6049749,0.207453486
416.5,0.604278317,0.205339555
417,0.60263266,0.20188343
417.5,0.602012494,0.201560141
418,0.601492265,0.203103355
418.5,0.601157129,0.204013795
419,0.601854734,0.207130198
419.5,0.603321062,0.208351963
420,0.605379109,0.208365899
420.5,0.606714357,0.208529056
421,0.606937844,0.207929282
421.5,0.607204001,0.207858419
422,0.607064555,0.209365083
422.5,0.606248606,0.211086441
423,0.604794734,0.211309285
423.5,0.604676205,0.210822183
424,0.606489383,0.208956338
424.5,0.609016715,0.208590321
425,0.61129611,0.210408179
425.5,0.612407407,0.212001089
426,0.612395787,0.211537388
426.5,0.612879667,0.21019835
427,0.613154377,0.207583775
427.5,0.612990109,0.205328117
428,0.614536851,0.204384677
428.5,0.61571313,0.203790557
429,0.616456474,0.205139981
429.5,0.615816879,0.205215183
430,0.614949892,0.20543737
430.5,0.614995352,0.204521933
431,0.615629555,0.203821452
431.5,0.617293619,0.205876616
432,0.619049903,0.208019603
432.5,0.621320374,0.21233805
433,0.623518611,0.214467101
433.5,0.624313922,0.215655736
434,0.623793786,0.216325846
434.5,0.622017515,0.216284433
435,0.620658188,0.215980734
435.5,0.619664026,0.213829333
436,0.619909174,0.211322038
436.5,0.620255559,0.209064408
437,0.620250818,0.20763071
437.5,0.620779507,0.207952421
438,0.620553975,0.20831502
438.5,0.620251469,0.208590058
439,0.619880169,0.207958469
439.5,0.619059851,0.206521484
440,0.618986687,0.205992048
440.5,0.61879862,0.20627984
441,0.617948553,0.206696342
441.5,0.617280325,0.206986631
442,0.617004407,0.206809407
442.5,0.617605143,0.207531186
443,0.618846683,0.209201796
443.5,0.620184441,0.210539913
444,0.620876469,0.211241709
444.5,0.620354473,0.209928439
445,0.621364997,0.208673937
445.5,0.621597594,0.207362903
446,0.623238696,0.207639124
446.5,0.624785252,0.20844189
447,0.62564945,0.20966405
447.5,0.627574557,0.21017153
448,0.627791258,0.209668651
448.5,0.627576045,0.210344021
449,0.627453332,0.212023439
449.5,0.627579949,0.212564576
450,0.628288339,0.211628235
450.5,0.628734475,0.209447779
451,0.628129183,0.209081631
451.5,0.62738742,0.210567128
452,0.627111873,0.212200794
452.5,0.627573721,0.212726154
453,0.627927915,0.211374101
453.5,0.626834746,0.209231771
454,0.62555602,0.208552195
454.5,0.624249126,0.209025492
455,0.624715064,0.210025202
455.5,0.625900454,0.210487588
456,0.626218857,0.209404393
456.5,0.625891529,0.209452643
457,0.624831177,0.210232007
457.5,0.623413004,0.211059095
458,0.622102949,0.21116585
458.5,0.621664436,0.210694787
459,0.621018054,0.210866883
459.5,0.619715808,0.211879214
460,0.617695318,0.212685135
460.5,0.615349825,0.212924939
461,0.614381043,0.212832778
461.5,0.614520861,0.211369236
462,0.614700933,0.210154307
462.5,0.615004648,0.209135534
463,0.614508311,0.209029962
463.5,0.613328406,0.21008752
464,0.612787818,0.211921417
464.5,0.612610814,0.212608224
465,0.613009166,0.213725339
465.5,0.612922895,0.214327478
466,0.611925294,0.214428843
466.5,0.611037855,0.214047049
467,0.610827012,0.21257746
467.5,0.611411014,0.211358718
468,0.611975588,0.210538467
468.5,0.612147293,0.210121045
469,0.612246114,0.210090412
469.5,0.612065112,0.209429767
470,0.611566916,0.209108582
470.5,0.6113491,0.209482093
471,0.611516715,0.210358088
471.5,0.61187844,0.212530919
472,0.61136165,0.213589134
472.5,0.609629258,0.213332896
473,0.608001822,0.211989782
473.5,0.606541165,0.210541754
474,0.605395471,0.210263297
474.5,0.603551149,0.211169268
475,0.60155167,0.212643853
475.5,0.599999814,0.21387824
476,0.598575227,0.214845345
476.5,0.597282091,0.215146415
477,0.596954392,0.215151542
477.5,0.596092704,0.215104344
478,0.596148948,0.215439465
478.5,0.595829708,0.21554175
479,0.595005299,0.215398183
479.5,0.594204596,0.215352036
480,0.592686673,0.214334183
480.5,0.592295664,0.214952626
481,0.592873066,0.215620107
481.5,0.59324604,0.216445749
482,0.593365127,0.216997535
482.5,0.592597985,0.216423793
483,0.591958482,0.215625892
483.5,0.59208259,0.214992067
484,0.592833278,0.214541514
484.5,0.594408932,0.214299212
485,0.596098003,0.214834959
485.5,0.596405158,0.215098954
486,0.596574725,0.215317459
486.5,0.596730998,0.214878213
487,0.597313606,0.214381645
487.5,0.597424327,0.213963171
488,0.596982932,0.214041791
488.5,0.596607541,0.214703619
489,0.59682638,0.215332579
489.5,0.597494515,0.215915392
490,0.597268426,0.216213307
490.5,0.596281422,0.215775901
491,0.594920051,0.215235027
491.5,0.593851982,0.214235711
492,0.593541202,0.214435154
492.5,0.593883125,0.215195585
493,0.59449604,0.216445749
493.5,0.594979176,0.216788232
494,0.595380503,0.216482561
494.5,0.594827551,0.215998745
495,0.593870947,0.216434968
495.5,0.592222966,0.217128743
496,0.590199688,0.217611244
496.5,0.587879481,0.217247857
497,0.585367303,0.216719472
497.5,0.583061226,0.21622698
498,0.581017496,0.2161055
498.5,0.579394801,0.216196084
499,0.577740499,0.216156774
499.5,0.576093727,0.216106815
500,0.574384482,0.215883313
500.5,0.571801093,0.21593577
501,0.569277945,0.215903034
501.5,0.567438736,0.216518058
502,0.566597315,0.217053279
502.5,0.566437788,0.217999085
503,0.565991838,0.218433336
503.5,0.565090454,0.218202209
504,0.564131712,0.217506593
504.5,0.562857913,0.216514508
505,0.56114495,0.21585978
505.5,0.559197996,0.215470492
506,0.557450729,0.215257114
506.5,0.556346404,0.215356638
507,0.556030511,0.215847027
507.5,0.555617098,0.216518978
508,0.555096404,0.217124405
508.5,0.554339766,0.216884995
509,0.55377603,0.216918389
509.5,0.553176037,0.216282855
510,0.552446917,0.21569899
510.5,0.551307917,0.214428974
511,0.550346571,0.2134315
511.5,0.549679923,0.213021177
512,0.549292169,0.213133059
512.5,0.549495575,0.213740195
513,0.550050015,0.214396501
513.5,0.550635133,0.215074894
514,0.550646475,0.214622369
514.5,0.549952774,0.213726522
515,0.549331121,0.213230742
515.5,0.54866252,0.213477909
516,0.547905046,0.214025357
516.5,0.547425071,0.214049416
517,0.547108155,0.213537334
517.5,0.546845809,0.213166321
518,0.546167448,0.213165401
518.5,0.545202755,0.213547589
519,0.544449093,0.213653161
519.5,0.544116094,0.213927673
520,0.544132828,0.214100427
520.5,0.544313458,0.214717949
521,0.544774375,0.215135503
521.5,0.545142886,0.215443672
522,0.545435167,0.215750527
522.5,0.545322773,0.215974949
523,0.544931206,0.216528707
523.5,0.54407928,0.216729596
524,0.543528373,0.216482955
524.5,0.543394039,0.215930906
525,0.543243344,0.215249226
525.5,0.543025621,0.214749634
526,0.54279823,0.214896619
526.5,0.542931076,0.215276177
527,0.543004983,0.215891859
527.5,0.543017347,0.216441804
528,0.542501023,0.216670039
528.5,0.542114383,0.216911289
529,0.541884575,0.216777977
529.5,0.542051354,0.216673063
530,0.542201398,0.216395395
530.5,0.542342425,0.215955885
531,0.541936078,0.215679401
531.5,0.541258832,0.215807848
532,0.540260858,0.21586609
532.5,0.53929598,0.216226717
533,0.538103618,0.215839665
533.5,0.537040756,0.215444067
534,0.536005225,0.214682452
534.5,0.535136472,0.213815922
535,0.534902201,0.213165138
535.5,0.534660587,0.212546564
536,0.534280362,0.212647797
536.5,0.533916499,0.212878661
537,0.533983062,0.213526553
537.5,0.53407017,0.213905323
538,0.534276458,0.213962776
538.5,0.534007883,0.213753342
539,0.533493139,0.213280965
539.5,0.533165068,0.213242969
540,0.53271261,0.212922573
540.5,0.532197773,0.213323298
541,0.531239495,0.213565469
541.5,0.53012104,0.213794098
542,0.529537502,0.21418286
542.5,0.529671464,0.214691786
543,0.529747973,0.215609326
543.5,0.529648501,0.216448378
544,0.529137848,0.21645035
544.5,0.529573386,0.216576431
545,0.530445579,0.216957962
545.5,0.531274078,0.217575878
546,0.531787892,0.217940449
546.5,0.531549067,0.217645295
547,0.531256786,0.217338441
547.5,0.53048546,0.217163452
548,0.529569203,0.216975185
548.5,0.52862831,0.21658169
549,0.528009631,0.216430892
549.5,0.528051744,0.216895118
550,0.528697289,0.21750988
550.5,0.529048137,0.217537489
551,0.528603488,0.216354902
551.5,0.527308307,0.21465103
552,0.526237822,0.213371417
552.5,0.526012383,0.212860913
553,0.526442994,0.213299502
553.5,0.526608564,0.213938322
554,0.526597408,0.214412409
554.5,0.526456009,0.214808796
555,0.526402927,0.214840218
555.5,0.526387494,0.214818393
556,0.526407854,0.21452771
556.5,0.526824055,0.214179178
557,0.527488286,0.214309204
557.5,0.527824818,0.214444357
558,0.5271036,0.213892965
558.5,0.526392515,0.213632783
559,0.525805258,0.213590317
559.5,0.526060817,0.214058225
560,0.526176372,0.214200345
560.5,0.526010988,0.213583086
561,0.525349082,0.212838694
561.5,0.524790272,0.21255958
562,0.524715157,0.212687633
562.5,0.52516213,0.213255853
563,0.525725959,0.214117124
563.5,0.525909936,0.21512275
564,0.526223226,0.216098269
564.5,0.526588948,0.216083018
565,0.52736641,0.215201764
565.5,0.528487004,0.214337207
566,0.52976731,0.214316172
566.5,0.531048825,0.215319169
567,0.531445876,0.216285353
567.5,0.531281515,0.216670565
568,0.530643686,0.216066716
568.5,0.530385895,0.215340073
569,0.530379202,0.214563864
569.5,0.53111483,0.21413461
570,0.531957552,0.213750318
570.5,0.532677283,0.214129219
571,0.533335936,0.215380171
571.5,0.533641325,0.216323217
572,0.533252826,0.216348854
572.5,0.532458073,0.215224903
573,0.532147386,0.214551243
573.5,0.532532538,0.214137502
574,0.533153168,0.21363081
574.5,0.533198907,0.213631599
575,0.533085769,0.213769776
575.5,0.533390785,0.214669699
576,0.533344489,0.214604226
576.5,0.533298286,0.21366565
577,0.533044865,0.212561815
577.5,0.532919549,0.212171607
578,0.533375539,0.212901669
578.5,0.53426744,0.213800935
579,0.535923788,0.214077419
579.5,0.53723031,0.213560999
580,0.538034453,0.213122147
580.5,0.53821062,0.213222197
581,0.538299029,0.213751896
581.5,0.538196211,0.214202843
582,0.537638703,0.214074659
582.5,0.53698163,0.213890861
583,0.536510022,0.213117414
583.5,0.536748568,0.212496342
584,0.53746142,0.212077474
584.5,0.53888452,0.212705645
585,0.540294047,0.213527605
585.5,0.541238937,0.213500785
586,0.541739086,0.213164481
586.5,0.542396438,0.212496737
587,0.543813774,0.212456506
587.5,0.545403652,0.212979763
588,0.546567752,0.213625026
588.5,0.547524171,0.214935009
589,0.548407984,0.215780239
589.5,0.548877919,0.216359635
590,0.548960379,0.216199371
590.5,0.549000725,0.215574881
591,0.549624145,0.215391609
591.5,0.549748903,0.215717133
592,0.549372583,0.216271154
592.5,0.548397386,0.21631901
593,0.547718188,0.21533718
593.5,0.547343169,0.214274364
594,0.547099323,0.213397054
594.5,0.547523055,0.213037874
595,0.547833649,0.21281687
595.5,0.54799987,0.212647272
596,0.547953388,0.212560237
596.5,0.547967146,0.21238801
597,0.548389484,0.212751003
597.5,0.548522702,0.213173684
598,0.548982876,0.213504992
598.5,0.549613082,0.213224826
599,0.550756824,0.212393005
599.5,0.55171194,0.211784292
600,0.552237282,0.211717899
600.5,0.552516548,0.212283227
601,0.552610814,0.212608224
601.5,0.552566005,0.212715242
602,0.552709077,0.212512908
602.5,0.553550777,0.212893912
603,0.555054477,0.213146206
603.5,0.55653131,0.212934537
604,0.557725253,0.212620977
604.5,0.558851982,0.212467944
605,0.560063588,0.212434945
605.5,0.561077365,0.21244165
606,0.561636639,0.211890784
606.5,0.562372081,0.211439968
607,0.563224937,0.211346886
607.5,0.564485442,0.211681218
608,0.56523362,0.211823471
608.5,0.565640618,0.211291537
609,0.565666462,0.210753029
609.5,0.565494013,0.211084206
610,0.565478302,0.211913923
610.5,0.564817232,0.21215044
611,0.564215194,0.211277732
611.5,0.563878198,0.210204792
612,0.564444259,0.209557032
612.5,0.565282054,0.209485248
613,0.566194407,0.209220728
613.5,0.566978934,0.209158804
614,0.567871393,0.210122754
614.5,0.568609252,0.211720002
615,0.569411907,0.212876426
615.5,0.570572661,0.213133585
616,0.572104064,0.213062985
616.5,0.5739667,0.213396922
617,0.575181467,0.213730466
617.5,0.575995742,0.213582823
618,0.576321025,0.213297398
618.5,0.57693301,0.212671988
619,0.577735572,0.212933748
619.5,0.578661963,0.213413225
620,0.579701398,0.214627628
620.5,0.580576751,0.215375701
621,0.581078202,0.215190326
621.5,0.581518388,0.214087674
622,0.582276513,0.212731808
622.5,0.583193422,0.212111656
623,0.583511174,0.211836881
623.5,0.58272423,0.211618506
624,0.581718169,0.211622713
624.5,0.581486223,0.212125329
625,0.581960713,0.212349094
625.5,0.582728693,0.212135979
626,0.583399338,0.212125987
626.5,0.583997471,0.212545907
627,0.584937156,0.213683136
627.5,0.586544325,0.214443831
628,0.588373215,0.215283803
628.5,0.589463781,0.215356506
629,0.589713762,0.215177574
629.5,0.589758943,0.215113678
630,0.590428845,0.215017441
630.5,0.590996765,0.214585294
631,0.59146419,0.213989728
631.5,0.590830916,0.213030248
632,0.590223394,0.212405364
632.5,0.589769448,0.211912477
633,0.590424569,0.212753763
633.5,0.591454987,0.213806325
634,0.592458352,0.214373362
634.5,0.592503719,0.214331028
635,0.592125446,0.213774772
635.5,0.592051632,0.214053755
636,0.59312091,0.214309335
636.5,0.594375372,0.214826807
637,0.595165663,0.215433286
637.5,0.595773836,0.215249752
638,0.596463911,0.214841269
638.5,0.596557991,0.213376939
639,0.596006247,0.212149389
639.5,0.595244404,0.211306261
640,0.595337926,0.211545014
640.5,0.595931318,0.212299003
641,0.595758125,0.212543935
641.5,0.5950185,0.211625737
642,0.59434646,0.210590136
642.5,0.594848468,0.210469445
643,0.59584923,0.210734623
643.5,0.596583092,0.210984419
644,0.596915533,0.210645222
644.5,0.597038617,0.210776694
645,0.597232634,0.211178865
645.5,0.597520731,0.211884473
646,0.598067269,0.212508306
646.5,0.598873922,0.213244415
647,0.599931299,0.213887837
647.5,0.6008166,0.214905559
648,0.600950933,0.215457608
648.5,0.600369534,0.215210442
649,0.600139819,0.214204027
649.5,0.600483973,0.213455427
650,0.600865127,0.213462001
650.5,0.600490016,0.213272287
651,0.599976387,0.212929278
651.5,0.600344526,0.213194325
652,0.601622787,0.214703882
652.5,0.602334895,0.215966535
653,0.601968057,0.215852417
653.5,0.601584579,0.214692444
654,0.60189508,0.213576776
654.5,0.602898353,0.213249148
655,0.603552822,0.213131087
655.5,0.604269764,0.213186568
656,0.6049379,0.213769381
656.5,0.60504797,0.214159326
657,0.605351592,0.214013656
657.5,0.605647033,0.212919286
658,0.606200543,0.211700019
658.5,0.605766771,0.210894887
659,0.604489532,0.210387801
659.5,0.603108545,0.210223856
660,0.602987692,0.21035112
660.5,0.60414073,0.210597367
661,0.605645545,0.210979029
661.5,0.606287558,0.211184124
662,0.605699372,0.211033852
662.5,0.605426335,0.210306946
663,0.606613305,0.210068719
663.5,0.60882902,0.210689002
664,0.61012262,0.211325719
664.5,0.609844842,0.210932882
665,0.609287613,0.209953156
665.5,0.609012067,0.209819055
666,0.609435148,0.210268293
666.5,0.610564015,0.211247099
667,0.611936264,0.212165428
667.5,0.613121374,0.213479355
668,0.613420999,0.213753999
668.5,0.613097575,0.212487271
669,0.612015748,0.209892416
669.5,0.610700952,0.206797706
670,0.610817994,0.205344551
670.5,0.612477131,0.205944456
671,0.615541518,0.208638177
671.5,0.617296315,0.210608673
672,0.617992898,0.210954838
672.5,0.617478153,0.21048246
673,0.617233564,0.211286672
673.5,0.616465399,0.213245993
674,0.614767682,0.214359295
674.5,0.612898353,0.213249148
675,0.612235051,0.211459163
675.5,0.61340064,0.210509149
676,0.615210936,0.210960754
676.5,0.616871374,0.211711588
677,0.617644002,0.212037506
677.5,0.618102317,0.212153201
678,0.618145638,0.211873693
678.5,0.618136806,0.211733413
679,0.618390971,0.211155726
679.5,0.618355738,0.209721503
680,0.618375632,0.208493032
680.5,0.618117377,0.208596369
681,0.61839971,0.210401342
681.5,0.619598115,0.212373022
682,0.621218113,0.212853682
682.5,0.622638517,0.21228533
683,0.624359103,0.212056307
683.5,0.626221181,0.212325561
684,0.628310371,0.213299371
684.5,0.628371728,0.213343545
685,0.627562286,0.212284016
685.5,0.626698832,0.211148101
686,0.627341496,0.210544778
686.5,0.629003793,0.211511226
687,0.631029209,0.212160564
687.5,0.632348468,0.212237212
688,0.632210416,0.211253936
688.5,0.6302907,0.209603967
689,0.628221311,0.208274789
689.5,0.626968522,0.207951369
690,0.62710927,0.208363401
690.5,0.627675796,0.208653428
691,0.628196769,0.208964226
691.5,0.628769708,0.209114236
692,0.629552376,0.208836699
692.5,0.630025937,0.20718489
693,0.629756898,0.206037669
693.5,0.629600532,0.205582251
694,0.630312361,0.205928679
694.5,0.631878533,0.206354515
695,0.633611297,0.206653876
695.5,0.635377343,0.207277183
696,0.636263666,0.207529609
696.5,0.636598431,0.208343812
697,0.636524431,0.208601233
697.5,0.637237375,0.209077029
698,0.637707311,0.209656424
698.5,0.638139967,0.210332188
699,0.638721088,0.211430896
699.5,0.639440075,0.211723552
700,0.639634557,0.211295744
700.5,0.640145396,0.211315333
701,0.641589692,0.21263373
701.5,0.643414398,0.213872455
702,0.644788413,0.214111734
702.5,0.645907054,0.213904666
703,0.647057768,0.212997512
703.5,0.648335564,0.211801515
704,0.648183382,0.210947344
704.5,0.647702941,0.211801383
705,0.64753951,0.212294402
705.5,0.648808939,0.211895911
706,0.650400398,0.209950789
706.5,0.651540235,0.20866618
707,0.652181132,0.208741908
707.5,0.653045515,0.209985629
708,0.654891696,0.211063039
708.5,0.657253272,0.211804407
709,0.659003235,0.211446542
709.5,0.659766845,0.209842851
710,0.660622304,0.208283861
710.5,0.661187156,0.208379835
711,0.661158988,0.20953271
711.5,0.659522163,0.209752399
712,0.65795785,0.209542176
712.5,0.657729901,0.209624477
713,0.659947661,0.210481934
713.5,0.662566005,0.210947475
714,0.663512476,0.210220043
714.5,0.66310241,0.209512332
715,0.663499554,0.209605413
715.5,0.665484438,0.21085768
716,0.668109754,0.211247888
716.5,0.669911033,0.211537651
717,0.670413413,0.211460083
717.5,0.66953871,0.211671358
718,0.668272442,0.210668624
718.5,0.668113844,0.20995447
719,0.669325264,0.20989991
719.5,0.671520062,0.210746192
720,0.674203667,0.211708696
720.5,0.67638452,0.212705645
721,0.676922877,0.212380779
721.5,0.676417429,0.211218701
722,0.676042131,0.209239659
722.5,0.676092704,0.208033276
723,0.676737413,0.207667128
723.5,0.678180965,0.20889928
724,0.679397869,0.210364662
724.5,0.679054552,0.210326404
725,0.678262216,0.20948275
725.5,0.678704354,0.209490376
726,0.680495408,0.210362032
726.5,0.683320039,0.210885026
727,0.685891622,0.210347308
727.5,0.687933958,0.209423194
728,0.688567604,0.208658029
728.5,0.68767719,0.207931254
729,0.687330898,0.207548015
729.5,0.688753719,0.20725996
730,0.691347706,0.2084365
730.5,0.693257288,0.209795258
731,0.694510263,0.21014024
731.5,0.69505364,0.208629763
732,0.695417039,0.207461112
732.5,0.696875,0.207712617
733,0.69920283,0.208960019
733.5,0.700404302,0.210403577
734,0.701104882,0.212097194
734.5,0.702925219,0.213713112
735,0.705083668,0.21476357
735.5,0.706184832,0.214297503
736,0.707633497,0.213470941
736.5,0.708773892,0.212251016
737,0.709796315,0.210608673
737.5,0.710393054,0.209983
738,0.711519969,0.211619295
