12.916787	0.51720548	NAN	6001.9136	NAN	0.003896144	0	0
12.986277	0.51304501	NAN	5953.6333	NAN	0.0050045326	0	0
13.017242	0.51127797	NAN	5933.1279	NAN	0.0033743689	0	0
13.020434	0.51970512	NAN	6030.9204	NAN	0.0017124861	0	0
13.035869	0.53327376	NAN	6188.3779	NAN	0.0044832821	0	0
13.047105	0.52123904	NAN	6048.7212	NAN	0.0037780663	0	0
13.047318	0.52675372	NAN	6112.7163	NAN	0.0032322304	0	0
13.068025	0.56414407	NAN	6546.6128	NAN	0.0058862632	0	0
13.068123	0.52269185	NAN	6065.5801	NAN	0.0028312718	0	0
13.06979	0.54844242	NAN	6364.4028	NAN	0.0037710082	0	0
13.081805	0.53200787	NAN	6173.688	NAN	0.0047542588	0	0
13.091533	0.51744592	NAN	6004.7036	NAN	0.0033269974	0	0
13.093767	0.52790082	NAN	6126.0273	NAN	0.003309146	0	0
13.095073	0.51595652	NAN	5987.4199	NAN	0.0035320721	0	0
13.1043	0.49836913	NAN	5783.3271	NAN	0.0041268039	0	0
13.128959	0.49670365	NAN	5764	NAN	0.0047036144	0	0
13.138112	0.52432275	NAN	6084.5059	NAN	0.0031434109	0	0
13.163627	0.5575366	NAN	6469.936	NAN	0.0045285583	0	0
13.166075	0.49999791	NAN	5802.228	NAN	0.0048994366	0	0
13.179688	0.55066878	NAN	6390.2383	NAN	0.0073612835	0	0
13.184884	0.52715981	NAN	6117.4287	NAN	0.0039803982	0	0
13.200843	0.5245381	NAN	6087.0049	NAN	0.00407995	0	0
13.201705	0.56131274	NAN	6513.7563	NAN	0.0061253263	0	0
13.213578	0.51472139	NAN	5973.0869	NAN	0.0037758229	0	0
13.224051	0.63883919	NAN	7413.4126	NAN	0.0051652668	0	0
13.231449	0.51443982	NAN	5969.8193	NAN	0.0032031555	0	0
13.23176	0.51565564	NAN	5983.9282	NAN	0.0050418209	0	0
13.23888	0.51823175	NAN	6013.8228	NAN	0.0041516689	0	0
13.247225	0.52450728	NAN	6086.6475	NAN	0.004134865	0	0
13.257011	0.59221148	NAN	6872.3213	NAN	0.0063218423	0	0
13.259217	0.54370195	NAN	6309.3921	NAN	0.0037453428	0	0
13.261656	0.55405927	NAN	6429.5835	NAN	0.004668762	0	0
13.262882	0.52907902	NAN	6139.7002	NAN	0.0043263021	0	0
