0.1187901,10.024154
0.11087889,10.165757
0.15080912,10.254567
0.10523641,10.297875
0.10523641,10.297875
0.10916326,10.354778
0.10786922,10.500626
0.13469861,10.504947
0.14487818,10.55187
0.16010511,10.569092
0.10479251,10.574398
0.1525044,10.590019
0.1525044,10.590019
0.13893168,10.594357
0.16894133,10.716034
0.15834713,10.732822
0.16862084,10.762022
0.10797818,10.765982
0.1293862,10.795632
0.12196091,10.79714
0.12196091,10.79714
0.088942997,10.802599
0.13596725,10.810282
0.16045529,10.82534
0.1376878,10.832527
0.13022566,10.857124
0.13022566,10.857124
0.1524079,10.859837
0.1524079,10.859837
0.11869612,10.87965
0.13453105,10.879869
0.14629655,10.880313
0.1586335,10.888655
0.1586335,10.888655
0.1637359,10.895431
0.1637359,10.895431
0.11809979,10.916763
0.11809979,10.916763
0.11292076,10.917658
0.17843096,10.936569
0.15512758,10.94375
0.14908695,10.953204
0.14908695,10.953204
0.14956412,10.956963
0.13872527,10.969932
0.13872527,10.969932
0.1148009,10.988399
0.16799031,11.007866
0.16799031,11.007866
0.09584301,11.030127
0.15925917,11.031402
0.12348394,11.03925
0.12077805,11.055984
0.12077805,11.055984
0.1246128,11.062017
0.1246128,11.062017
0.095569544,11.064188
0.095569544,11.064188
0.10650461,11.07613
0.10650461,11.07613
0.10563268,11.086828
0.10563268,11.086828
0.13858259,11.100404
0.13858259,11.100404
0.14442174,11.111535
0.109731,11.113586
0.16325991,11.12081
0.16325991,11.12081
0.10689631,11.151352
0.10689631,11.151352
0.13771753,11.160031
0.13771753,11.160031
0.14106721,11.169945
0.14106721,11.169945
0.15382466,11.175587
0.15382466,11.175587
0.13146707,11.17764
0.12885712,11.179862
0.12885712,11.179862
0.14987698,11.184101
0.16239245,11.190969
0.16909595,11.211156
0.092015572,11.211736
0.11615305,11.222097
0.11615305,11.222097
0.12003867,11.236923
0.12168868,11.25048
0.12168868,11.25048
0.12856303,11.259669
0.12856303,11.259669
0.12139098,11.261679
0.15909091,11.271624
0.20342469,11.273692
0.20342469,11.273692
0.12672333,11.278427
0.1590509,11.281709
0.1590509,11.281709
0.15255375,11.284129
0.14860131,11.293734
0.14860131,11.293734
0.12777437,11.295452
0.12777437,11.295452
0.1191318,11.311125
0.1191318,11.311125
0.15131792,11.332133
0.18107717,11.338519
0.18107717,11.338519
0.14217636,11.339433
0.14217636,11.339433
0.11264487,11.341326
0.11392909,11.342162
0.11392909,11.342162
0.10939326,11.342261
0.16557698,11.348194
0.16042346,11.349653
0.13072602,11.350026
0.13072602,11.350026
0.11974003,11.352026
0.11974003,11.352026
0.15256934,11.355696
0.15256934,11.355696
0.16938129,11.369055
0.16938129,11.369055
0.1376591,11.381323
0.14714108,11.389824
0.14714108,11.389824
0.17109115,11.389919
0.17109115,11.389919
0.14606261,11.390676
0.14606261,11.390676
0.1682761,11.396829
0.1682761,11.396829
0.13760552,11.397044
0.14289282,11.398549
0.14289282,11.398549
0.13304259,11.399198
0.13304259,11.399198
0.14044945,11.403025
0.14044945,11.403025
0.12390918,11.405794
0.12390918,11.405794
0.20571777,11.408953
0.17501071,11.409395
0.17501071,11.409395
0.14391123,11.410811
0.1659916,11.416373
0.1659916,11.416373
0.12247669,11.425136
0.12247669,11.425136
0.23410337,11.438885
0.23410337,11.438885
0.15325233,11.449992
0.1727439,11.450532
0.1727439,11.450532
0.098297119,11.455035
0.2058989,11.473705
0.2058989,11.473705
0.11062205,11.47814
0.11062205,11.47814
0.11155191,11.488842
0.11155191,11.488842
0.18579178,11.489711
0.18579178,11.489711
0.17662534,11.49965
0.17662534,11.49965
0.11718373,11.500448
0.11718373,11.500448
0.15999371,11.501622
0.15999371,11.501622
0.14392462,11.513992
0.15420866,11.515828
0.15710789,11.518516
0.15710789,11.518516
0.17762356,11.518518
0.17762356,11.518518
0.18330891,11.520236
0.18330891,11.520236
0.214599,11.520417
0.214599,11.520417
0.13865748,11.523371
0.15487705,11.52366
0.15487705,11.52366
0.16111106,11.53124
0.16111106,11.53124
0.15983979,11.534323
0.15983979,11.534323
0.19811909,11.538796
0.19811909,11.538796
0.13176608,11.538926
0.1697792,11.551805
0.17552294,11.560171
0.1857508,11.564989
0.1857508,11.564989
0.21347335,11.566758
0.14769155,11.578843
0.14769155,11.578843
0.26447904,11.582273
0.29853177,11.582388
0.14725989,11.583917
0.17791468,11.586856
0.17791468,11.586856
0.13059005,11.588394
0.12479556,11.605081
0.12479556,11.605081
0.29962859,11.606904
0.14679754,11.610482
0.23560083,11.614507
0.15693288,11.616099
0.1192076,11.625265
0.12850139,11.629891
0.14050911,11.636047
0.19258368,11.640055
0.25933227,11.641912
0.115426,11.652043
0.115426,11.652043
0.33280176,11.658303
0.11060958,11.660308
0.15327568,11.664482
0.15549688,11.664766
0.15549688,11.664766
0.18037096,11.665074
0.18037096,11.665074
0.12753572,11.668646
0.206156,11.669073
0.206156,11.669073
0.24959345,11.670159
0.15225868,11.674331
0.10653438,11.674391
0.10486379,11.675553
0.10486379,11.675553
0.2316251,11.678263
0.13812996,11.680415
0.30660248,11.682663
0.27297303,11.691671
0.27297303,11.691671
0.19524007,11.6941
0.21316051,11.700895
0.21316051,11.700895
0.25270608,11.702938
0.22233514,11.709307
0.11505958,11.709543
0.20630652,11.715971
0.22541593,11.717761
0.17475584,11.722417
0.17475584,11.722417
0.22720571,11.722601
0.2588627,11.725
0.23458418,11.726651
0.23458418,11.726651
0.20346895,11.727744
0.19950023,11.73159
0.20844425,11.734508
0.21565545,11.739421
0.21565545,11.739421
0.27315295,11.739985
0.27308911,11.741976
0.22606944,11.750566
0.21419768,11.755295
0.25341618,11.760497
0.20545022,11.767589
0.25852218,11.768843
0.28982466,11.77076
0.15393065,11.783353
0.16497652,11.786372
0.16497652,11.786372
0.1688599,11.789814
0.1688599,11.789814
0.27066678,11.790367
0.23401569,11.794964
0.18120924,11.797277
0.18120924,11.797277
0.24282247,11.797367
0.23617809,11.798908
0.12838578,11.801449
0.17193469,11.804922
0.17193469,11.804922
0.25141516,11.806935
0.16439648,11.809074
0.28228149,11.810763
0.17363527,11.813775
0.17363527,11.813775
0.26317939,11.814773
0.26626012,11.81544
0.1573402,11.815752
0.11458182,11.820297
0.11458182,11.820297
0.27573282,11.821669
0.25466979,11.821719
0.24662678,11.82291
0.19506368,11.824364
0.28837058,11.826176
0.17401175,11.826777
0.13157655,11.827753
0.12181714,11.828109
0.21132775,11.834419
0.29154217,11.8363
0.24600466,11.839704
0.14584579,11.844763
0.14584579,11.844763
0.228238,11.846989
0.17163184,11.863862
0.19314769,11.864171
0.33927101,11.868641
0.21017945,11.869229
0.2222389,11.873035
0.2222389,11.873035
0.2602227,11.873935
0.30732524,11.876796
0.17779934,11.877664
0.28174162,11.877731
0.17722316,11.881413
0.321347,11.881942
0.17030004,11.88205
0.17030004,11.88205
0.15559296,11.882807
0.23736455,11.885016
0.21551143,11.885226
0.12368421,11.885917
0.32918832,11.888867
0.17921853,11.889435
0.17921853,11.889435
0.21279605,11.890296
0.21279605,11.890296
0.25716126,11.890329
0.16180249,11.895472
0.16180249,11.895472
0.23722953,11.902501
0.19268423,11.902711
0.19268423,11.902711
0.23801775,11.903237
0.17622359,11.904888
0.17622359,11.904888
0.18643537,11.9151
0.18643537,11.9151
0.24514113,11.916483
0.27425483,11.919496
0.27425483,11.919496
0.13195859,11.919553
0.25088361,11.921952
0.18149182,11.927599
0.18149182,11.927599
0.18786241,11.927855
0.23594579,11.932073
0.23594579,11.932073
0.25650749,11.939747
0.16711688,11.94071
0.16711688,11.94071
0.24865285,11.944592
0.22641715,11.946053
0.22641715,11.946053
0.28077167,11.949394
0.28077167,11.949394
0.20126072,11.950001
0.24232708,11.956309
0.16148001,11.958122
0.16148001,11.958122
0.15172637,11.960247
0.13660552,11.960373
0.1848399,11.962317
0.2757163,11.966123
0.21436323,11.967687
0.25788647,11.967958
0.24024935,11.970838
0.20061232,11.97332
0.27962169,11.973501
0.27228311,11.976554
0.33875763,11.978161
0.234558,11.978697
0.234558,11.978697
0.30311915,11.980881
0.25767556,11.981844
0.31924474,11.983675
0.22812414,11.984096
0.22812414,11.984096
0.15623164,11.985464
0.27634516,11.992657
0.27634516,11.992657
0.18024643,11.995131
0.18024643,11.995131
0.18762377,11.995773
0.18762377,11.995773
0.30073756,12.000095
0.13887978,12.002379
0.21408179,12.002659
0.21408179,12.002659
0.2276282,12.012728
0.23967358,12.012739
0.21443646,12.01582
0.189795,12.016619
0.18305722,12.017405
0.22180906,12.018195
0.22054331,12.018991
0.20329316,12.019794
0.19392493,12.020601
0.19443564,12.021414
0.23850025,12.022233
0.25424471,12.023057
0.19352436,12.023719
0.24320273,12.023887
0.20809095,12.024723
0.16943781,12.024999
0.16943781,12.024999
0.24695672,12.025563
0.17672637,12.02641
0.20228574,12.027263
0.21278352,12.02812
0.20666246,12.028983
0.20477997,12.02899
0.20477997,12.02899
0.22012888,12.029852
0.20330834,12.030726
0.19284366,12.031606
0.2407545,12.032492
0.24257244,12.033382
0.20711111,12.034279
0.16869903,12.034542
0.16869903,12.034542
0.21675242,12.035181
0.20607448,12.036089
0.21221034,12.037002
0.25445428,12.037024
0.1961472,12.037921
0.23989768,12.038846
0.26821581,12.039778
0.18057561,12.040714
0.24892782,12.041657
0.22953926,12.042606
0.19769543,12.043562
0.20970388,12.044523
