30744,,30747,,30750,,30753,,31844,,31849,,31854,,31859,
Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K),Us (km/s),T(K)
15.468928,11554.179,17.034386,15129.355,11.590606,3986.8933,10.919138,3042.5266,14.708584,8365.9775,11.786245,4593.4678,12.189134,3746.8374,13.261656,6429.5835
15.487525,10966.106,17.038204,15301.91,11.632605,4158.5918,10.924819,2947.656,14.732881,8892.9795,11.792615,4016.4407,12.191369,3622.9685,13.262882,6139.7002
15.512462,11237.4,17.057236,15124.284,11.654341,3921.5706,10.925893,3274.4375,14.757751,8757.4326,11.795586,4709.6953,12.193627,3623.0632,13.272334,5708.0386
15.541853,11238.081,17.06497,15196.457,11.679165,4253.4824,10.928903,3465.1531,14.766798,9126.6904,11.797153,4030.8928,12.195906,3745.4355,13.28288,6262.9902
15.551588,11148.914,17.077835,15877.165,11.688957,3923.3491,10.931376,3471.5874,14.768023,9104.3848,11.805234,4303.6494,12.198207,3899.4839,13.285513,6337.1084
15.583436,11274.894,17.086056,15502.994,11.699935,4269.6958,10.939075,3276.7161,14.768167,9366.8584,11.816252,4015.3508,12.200527,3740.7246,13.301543,6094.7476
15.590345,11115.388,17.105627,16124.222,11.705612,3905.3276,10.950191,3520.0796,14.781125,9080.6191,11.858112,4065.6597,12.20287,3793.4111,13.302935,6087.2261
15.620964,11349.104,17.11429,15377.94,11.711684,3846.4292,10.960286,2998.6582,14.795617,9283.5303,11.8676,4283.207,12.205235,3793.6001,13.303237,6933.9312
15.630371,11410.6,17.124418,16122.723,11.715424,3696.2002,10.960546,3073.3428,14.832823,8735.748,11.871582,4182.2764,12.20762,3735.7192,13.303653,6268.7549
15.642064,11231.586,17.134565,15561.416,11.725771,4112.2729,10.967567,3332.9993,14.847425,9510.9307,11.888843,4705.3789,12.210027,3756.3684,13.30474,6016.5576
15.669888,11492.491,17.142004,15093.215,11.774855,4115.25,10.970501,3122.6184,14.862127,8753.7441,11.903569,5115.0024,12.212455,3877.4939,13.321698,6244.0361
15.695199,11633.651,17.143351,15409.445,11.788867,3880.6055,10.986472,2757.7156,14.862164,9273.6348,11.909969,4640.4712,12.214906,3826.321,13.323529,5961.9507
15.737573,11577.922,17.145718,15530.161,11.797644,3502.2678,10.99066,3451.3379,14.876383,9247.6592,11.93373,4807.0747,12.217377,3815.0928,13.325465,6328.8003
15.750621,11712.947,17.157309,16088.608,11.808476,4150.4648,11.006557,3246.3064,14.900979,9721.6455,11.937505,4219.1362,12.21987,3759.77,13.331215,6326.5288
15.750663,11557.726,17.205267,16130.889,11.818607,4139.9624,11.010054,3266.6572,14.906199,9485.9971,11.9395,4050.0598,12.222384,3763.8569,13.333245,5778.583
15.861242,11738.059,17.28157,16137,11.845339,4566.8823,11.015057,3276.7683,14.916306,8885.9072,11.946704,4245.1064,12.22492,3804.2061,13.334998,5766.605
15.867441,11737.663,17.2973,16266.717,11.849122,3770.3345,11.019506,3484.0007,14.919335,9380.2861,11.956262,4628.4204,12.227479,3846.9265,13.337763,6628.3599
15.873268,11821.333,17.312332,16383.488,11.865584,4645.0547,11.024998,3589.3264,14.96615,9571.5518,11.973931,4069.7991,12.230059,3804.8379,13.339581,6901.0229
15.875289,12029.319,17.402262,16549.758,11.866652,4140.9814,11.026851,3235.8003,14.967052,9675.2539,11.976418,4344.5464,12.232659,3782.6409,13.34315,6565.8936
15.879633,11881.845,17.416603,16473.932,11.874809,3849.7283,11.032051,3250.2878,14.970324,9224.498,11.980186,4316.9629,12.235283,3884.8491,13.344498,8190.9204
15.922291,12421.644,17.424,16479.82,11.87488,4068.8213,11.033175,3276.1941,14.971758,9268.8926,11.98052,4663.6426,12.237926,3922.9033,13.348022,5832.3301
15.924487,12362.729,17.46818,16396.938,11.885948,4850.5894,11.035956,3531.4592,14.978451,9556.1387,11.994128,4770.4067,12.240594,3965.3125,13.359782,6509.5371
15.934879,12024.547,17.496943,16566.893,11.886426,4617.1621,11.049451,3618.3555,14.991427,9588.1133,11.994363,4384.8975,12.24328,3877.5217,13.360901,6448.9277
15.948916,12310.598,17.508556,16765.254,11.887125,4110.0298,11.06701,3372.9497,15.020442,9450.0615,12.026596,4891.9097,12.245991,3784.6536,13.389725,5663.21
15.952111,11702.613,17.536522,16719.318,11.900651,4212.1001,11.070984,3655.6067,15.028928,9438.5967,12.039852,4811.5508,12.248722,3960.7622,13.390883,6918.2241
15.958685,12541.628,17.567665,16560.896,11.905748,4228.4121,11.077726,3223.2368,15.038815,9504.2324,12.046021,4476.1411,12.251473,4041.3958,13.393099,6840.5713
15.959745,12182.853,17.607986,16874.703,11.907117,4206.8511,11.077855,3184.6392,15.0506,10167.353,12.054506,4413.9409,12.254249,4048.0774,13.404956,7071.002
15.969911,11764.804,17.638611,16917.006,11.917905,4686.3457,11.08026,3000.4272,15.066885,9671.6797,12.06391,4832.2358,12.257043,3943.0503,13.417992,6995.8838
15.97364,11777.279,17.643682,16923.383,11.934059,4216.5005,11.083311,3494.1858,15.079066,10021.269,12.070795,4588.3032,12.259861,3956.6335,13.418884,6904.1475
15.986889,11841.513,17.668079,17454.92,11.935037,3891.4763,11.106817,3589.751,15.110705,9796.9102,12.075946,4358.7583,12.262698,3941.1123,13.430678,5747.1235
16.025671,12230.751,17.67062,17487.738,11.942463,4266.1602,11.109301,3096.8647,15.113482,9734.8154,12.08734,4455.7368,12.265558,3930.178,13.436467,6641.5024
16.063904,12563.545,17.675777,17848.77,11.942778,4610.5156,11.11057,3619.1897,15.1247,10143.933,12.097796,4843.9346,12.268438,3832.8535,13.447276,6394.6201
16.106934,12498.703,17.680273,18166.232,11.959412,4751.2046,11.111768,2991.0464,15.140935,9763.7207,12.105883,4228.4736,12.271342,3867.6577,13.457309,6377.3516
16.170095,12628.852,17.68218,17569.391,11.966874,4189.895,11.112282,3391.2886,15.142095,9932.8984,12.11332,4284.6479,12.274264,3956.0491,13.465816,6325.145
16.231407,12786.346,17.693821,17263.078,11.975424,4729.2012,11.126201,3497.937,15.14315,9719.2012,12.113349,4645.6802,12.277211,4009.7305,13.480939,6727.4419
16.240524,13087.547,17.697971,17333.129,11.984554,4582.5825,11.12689,2998.9187,15.155033,9824.8535,12.193795,4604.019,12.280178,3904.4348,13.481523,6033.8701
16.24297,12969.821,17.701132,17029.184,11.987884,4094.6521,11.127758,3538.0173,15.156602,10294.462,12.19396,4610.3296,12.283169,3938.3406,13.514095,6634.4639
16.251764,12791.183,17.75321,18218.541,11.988295,4139.8608,11.128093,3726.5847,15.175282,10272.643,12.210457,4486.8838,12.28618,3990.4246,13.527306,7223.5835
16.270662,13080.534,17.786249,18167.588,11.996861,4261.1655,11.146715,3302.8323,15.188022,10215.525,12.211558,4826.8398,12.289215,4060.4119,13.529908,7201.7915
16.286688,13346.471,17.792873,18428.662,12.003535,4083.584,11.163949,3329.1909,15.20653,10130.539,12.221406,4948.1426,12.292274,4154.9614,13.531083,5766.2173
16.298635,12954.324,17.802715,18374.834,12.01134,4052.5669,11.164167,3683.4883,15.210384,10338.607,12.232131,4765.6396,12.295354,4130.7676,13.532234,7548.1162
16.303759,12831.055,17.851273,18606.402,12.040484,4318.2339,11.199879,3295.0957,15.212251,10458.679,12.232505,4765.2495,12.298459,4111.2061,13.543758,7568.5576
16.304306,13337.735,17.889967,18307.973,12.075746,4490.3574,11.201793,3962.7239,15.222539,10137.403,12.242868,4707.79,12.301586,4145.3232,13.575249,5831.9312
16.306343,13350.688,17.930685,18612.23,12.092122,4106.998,11.218198,3628.2815,15.231168,10411.929,12.273766,4508.4258,12.30474,4087.7754,13.575356,5887.4136
16.321487,12997.039,17.957687,19247.605,12.097315,3981.3491,11.246559,3431.2935,15.249829,10521.77,12.280407,4425.5405,12.307916,4101.4502,13.579248,5917.7456
16.331133,13241.594,17.957758,18677.689,12.103639,4391.5547,11.252537,3451.0627,15.276773,10235.187,12.292955,4427.1646,12.311117,4151.627,13.590778,6814.7314
16.340883,13356.017,17.983166,19109.861,12.109355,4847.3242,11.252788,3481.103,15.298166,9933.8896,12.401559,4774.0068,12.314342,4111.772,13.597179,7069.0073
16.346321,13205.764,17.984379,18636.279,12.129689,4750.082,11.26689,3012.7527,15.304033,10689.769,12.423017,4995.4937,12.317594,4098.9292,13.613379,7382.7676
16.348108,13159.846,17.997684,19056.773,12.150337,4687.209,11.269644,4107.3081,15.30832,9930.8193,12.437869,5270.665,12.320869,4075.7512,13.618904,7451.0586
16.413147,13521.052,18.012896,18677.928,12.169815,4485.8755,11.274007,3458.0564,15.31297,10139.068,12.522173,5032.1045,12.324171,4155.1094,13.626307,6820.5327
16.481022,13463.359,18.019352,18881.389,12.174161,4373.7983,11.274817,4093.1182,15.323802,10439.521,12.548594,4887.3042,12.327499,4179.9849,13.641119,6971.7271
16.540146,13807.568,18.091503,19204.652,12.190617,4460.918,11.28155,3567.3955,15.382728,10686.874,12.551105,4853.5229,12.330852,4240.0264,13.662472,7425.9077
16.545774,13889.783,18.108276,18800.152,12.191153,4443.4067,11.296378,3204.1301,15.404445,10440.106,12.563689,5036.5947,12.334233,4186.1523,13.665951,7274.1455
16.565399,13990.064,18.123672,19769.27,12.206754,4341.9019,11.310369,4031.3899,15.432426,10447.72,12.569287,5061.3135,12.337639,4231.8916,13.702752,6661.7612
16.585043,13977.623,18.141966,19306.498,12.240936,3904.9116,11.314897,3625.8694,15.459348,10719.104,12.585559,4798.394,12.341073,4188.5659,13.722466,6809.5176
16.593712,13720.729,18.14366,19940.535,12.241753,4451.4585,11.326956,4224.5259,15.462119,10556.735,12.589801,4950.188,12.344535,4110.2671,13.745958,7185.5405
16.634855,13916.852,18.146046,19003.613,12.243118,4581.5493,11.327435,4297.7812,15.465806,10730.939,12.591842,4911.1401,12.348022,4217.2876,13.749474,7857.4419
16.64146,14391.368,18.212244,19478.244,12.25245,3875.1235,11.331426,3113.2622,15.486874,10840.128,12.592245,4965.4648,12.351541,4253.811,13.773634,7578.3862
16.646017,14073.634,18.249586,19891.457,12.265682,4838.2358,11.33928,4117.416,15.493443,10855.926,12.602338,5269.2261,12.355085,4268.9683,13.779328,6686.7393
16.64867,14209.467,18.269802,20049.033,12.268205,5173.3169,11.346635,3484.3567,15.502037,10869.199,12.604657,5281.2261,12.35866,4385.5229,13.782045,7700.9546
16.666307,14114.898,18.276175,20056.129,12.286757,4575.4365,11.346687,3206.6101,15.517962,10717.322,12.605008,4972.4292,12.362263,4371.0752,13.782771,8194.4473
16.674057,14274.653,18.286142,20095.234,12.288641,4783.125,11.354719,3654.9021,15.537706,10848.691,12.613814,5515.7129,12.365894,4281.0981,13.82615,7010.9336
16.7363,14512.434,18.308578,20139.299,12.290958,4672.1851,11.366772,3578.4053,15.555044,10704.618,12.615457,5306.1738,12.369557,4230.9126,13.831065,7854.9702
16.768839,14738.208,18.348145,20063.068,12.294844,5163.5737,11.434387,3711.3657,15.586778,10871.973,12.626115,4921.0669,12.373249,4315.1401,13.859796,8083.9648
16.783203,14889.666,18.357107,20066.428,12.308054,4889.144,11.463903,4083.0146,15.614239,10774.302,12.627666,5025.9248,12.37697,4314.1567,13.882632,6910.6865
16.833105,14774.769,18.402863,20119.496,12.31412,4835.9263,11.505814,3719.0981,15.621222,11008.567,12.628624,4816.2393,12.380724,4240.3032,13.897123,6941.7412
16.94285,14692.838,18.407686,20383.018,12.317099,4892.8296,11.5076,3796.6091,15.623921,10818.053,12.632386,5063.0308,12.384508,4349.1001,13.923524,5791.8525
16.946684,15131.224,18.454153,20940.561,12.324752,5208.9482,11.537845,3750.2302,15.631482,11191.701,12.638398,5226.2158,12.388324,4299.1382,13.949728,7249.8828
16.963966,14925.588,18.503433,21129.789,12.329495,5070.9941,11.542345,3507.7634,15.642564,10780.224,12.644125,5032.2852,12.392171,4249.105,13.958777,5907.9077
16.967798,14854.688,18.572296,21179.758,12.333834,4533.4448,11.542372,3814.6926,15.654069,10851.621,12.646553,5523.6665,12.39605,4255.6948,13.95965,6681.5435
16.997204,15328.584,18.574745,21446.986,12.347248,4395.9365,11.549637,3584.531,15.698352,10942.544,12.652996,5500.749,12.399963,4281.667,13.960236,7112.8481
17.036459,14977.627,18.616289,21186.555,12.350453,4232.8687,11.572736,4076.3635,15.734795,11184.449,12.655315,5104.6011,12.403909,4320.7637,13.967221,7603.3081
17.059715,15011.989,18.699932,21883.436,12.359165,4822.6934,11.57573,4522.1606,15.741024,11161.623,12.656124,5130.333,12.407887,4386.2261,13.98461,6740.123
17.073189,15317.486,18.711109,22390.201,12.371746,4279.2046,11.576937,3522.3787,15.770856,11094.327,12.666656,5467.9902,12.4119,4313.2983,14.004136,7604.7988
17.087719,15190.486,18.721897,22168.178,12.398958,4981.9922,11.613906,3835.0454,15.776281,10849.512,12.676476,5515.7695,12.415948,4311.9468,14.007901,6976.8701
17.102171,15524.21,18.771551,22107.787,12.419704,5969.9219,11.620466,3932.7092,15.794157,11393.14,12.681024,5205.1948,12.420028,4444.0039,14.011622,7459.8882
17.10536,15599.187,18.808767,22266.871,12.420984,4754.8691,11.639714,3788.4658,15.827873,11150.289,12.685767,5267.4541,12.424145,4403.4321,14.019841,7566.0737
17.173767,15596.387,18.832502,22412.701,12.424381,5213.1807,11.646163,3704.9529,15.830852,11004.961,12.698442,5114.8926,12.428297,4393.8335,14.051219,7951.9268
17.18944,15453.247,18.871218,22056.492,12.430088,5904.9004,11.646229,4241.8496,15.840011,11315.375,12.712086,5214.5703,12.432484,4387.7622,14.058353,8078.8262
17.222412,15739.352,18.874201,22760.525,12.433715,4311.0645,11.657065,3759.6836,15.857202,11442.168,12.747535,5378.2759,12.436707,4370.7666,14.093346,7588.0396
17.225691,15556.802,18.911007,21977.328,12.443446,5898.0229,11.657287,3892.3762,15.906532,11284.317,12.75207,5230.8423,12.440967,4447.9131,14.120401,8507.8408
17.286852,15741.237,18.972778,22026.404,12.445304,5092.2446,11.668477,4689.1265,15.914104,11337.779,12.764408,5148.8472,12.445265,4357.0981,14.131351,8060.623
17.301737,15971.338,18.991749,22042.879,12.460784,5065.2363,11.695446,3811.4495,15.920923,11632.85,12.803798,5346.9873,12.449599,4429.3765,14.131805,7985.1704
17.307323,16121.527,19.007593,22484.561,12.463662,5107.0776,11.722043,3914.0732,15.934969,11298.234,12.815059,5457.127,12.453971,4470.9712,14.167874,8515.3818
17.408197,16150.842,19.023079,22659.707,12.469716,5647.2163,11.730258,3858.6892,15.956674,11617.974,12.816545,5171.2529,12.458382,4501.3218,14.178782,7931.6431
17.490097,16385.467,19.026709,22762.055,12.473959,5210.7373,11.741533,4182.4673,15.972626,12713.778,12.82244,5540.1294,12.462831,4573.3096,14.179707,6708.1851
17.501816,16424.072,19.079659,23300.232,12.484488,4650.8057,11.748314,3956.3064,16.027617,11683.283,12.823303,5423.4624,12.46732,4572.0996,14.200438,8172.4863
17.502993,16506.424,19.136417,23081.68,12.485304,5941.1504,11.753326,3795.8206,16.034229,11548.604,12.83734,5127.3398,12.471849,4568.5137,14.20201,7113.0811
17.512911,16477.613,19.137836,23349.551,12.490627,5651.3237,11.755488,4669.9292,16.050779,11571.865,12.845131,5153.6299,12.476418,4617.5762,14.205267,7109.7612
17.534111,16353.781,19.152287,22872.85,12.495727,5908.9131,11.769656,4065.9866,16.053061,11425.868,12.851095,5581.3916,12.481028,4537.3936,14.288404,7413.2236
17.542744,16244.131,19.156906,23103.75,12.497848,5133.8193,11.808433,3726.7812,16.079582,12405.804,12.853196,5056.2432,12.485679,4450.8555,14.340219,8080.7954
17.56497,17012.816,19.168739,23272.484,12.505428,5255.146,11.825034,3964.053,16.085562,11933.219,12.866751,5131.687,12.490371,4465.2329,14.343754,6780.1108
17.579742,16657.434,19.229933,23552.391,12.523456,5269.6001,11.83449,3779.0134,16.09161,11583.409,12.868771,5379.8853,12.495105,4573.9448,14.360074,8315.0898
17.581987,16645.301,19.249666,23472.898,12.532299,4344.7661,11.841767,3883.3916,16.096998,11598.116,12.880171,5521.3071,12.499882,4549.1528,14.360838,8646.7119
17.613401,16650.945,19.38723,23370.65,12.535031,4823.6157,11.847708,4234.7744,16.116106,12126.96,12.881914,5407.7051,12.504703,4530.9424,14.364048,7741.7646
17.616226,17287.578,19.488997,24540.223,12.538496,5497.9644,11.849551,3935.6777,16.135336,12344.876,12.898166,5599.3286,12.509566,4493.5264,14.36927,8320.2041
17.681002,17706.068,19.489624,23770.529,12.553267,4951.4663,11.852674,4355.7314,16.13706,12211.084,12.899032,5600.7417,12.514473,4559.376,14.400896,8728.8096
17.802837,17576.244,19.586319,23328.967,12.570585,5335.8101,11.85881,4472.1997,16.139835,12517.358,12.900449,5224.5342,12.519426,4695.6401,14.408368,8751.2109
17.859928,17433.994,19.636271,24519.906,12.589387,4943.7188,11.863233,3893.8057,16.142059,12541.949,12.935458,5680.8105,12.524426,4708.1133,14.409416,8977.7939
17.884708,17724.113,19.678606,24643.908,12.598639,4437.3784,11.877285,4265.2222,16.150387,11985.12,12.939803,6006.2173,12.529469,4705.6631,14.410741,7366.3799
17.906712,17462.07,19.682318,24623.076,12.604289,5336.7417,11.890516,4240.3496,16.159838,12048.132,12.999827,5605.7944,12.534557,4674.0996,14.414166,8314.0527
17.908501,17992.504,19.726017,24694.049,12.606023,5583.1045,11.916601,3877.4802,16.17403,12437.68,13.004129,5696.8662,12.539696,4659.1855,14.41454,6617.3696
17.946163,18022.236,19.768129,25394.537,12.612103,4275.2959,11.925864,3904.9065,16.177824,12322.374,13.007855,5687.729,12.544881,4664.3716,14.457121,7915.1138
17.970152,17853.219,19.820898,25882.744,12.614655,5386.7441,11.950338,4309.6553,16.183771,12040.048,13.0116,5707.1704,12.550114,4660.3604,14.476839,8966.2441
18.014982,18463.221,19.822523,25626.643,12.633378,5207.4771,11.971821,4382.6143,16.191919,12867.004,13.02722,5685.499,12.555395,4717.9609,14.487818,7356.1182
18.019667,17694.459,19.826223,25881.826,12.64062,4593.5259,11.975693,3709.9177,16.211006,12600.932,13.030132,5960.0537,12.560724,4727.3506,14.492081,8074.625
18.028641,18503.922,19.850555,25325.951,12.642473,5970.9785,11.985662,4139.1631,16.212851,12552.423,13.042041,6229.2017,12.566106,4733.7744,14.505908,9067.6816
18.062527,18308.244,19.867044,25921.152,12.64594,5142.8628,11.991636,4482.4746,16.225063,12183.951,13.043829,5618.9658,12.571537,4751.5981,14.551075,9113.8311
18.087284,18622.771,19.920496,25462.289,12.647251,5253.4653,11.998193,3999.7876,16.229153,13050.871,13.054018,5602.1392,12.57702,4704.0176,14.558599,8524.585
18.087458,17777.643,20.000013,26287.016,12.655974,5098.1611,12.042643,4555.4199,16.293917,12310.671,13.06488,5699.0459,12.582555,4719.1729,14.564188,7234.3223
18.138872,18629.393,20.020823,26090.395,12.674463,5545.0259,12.046416,4274.4854,16.301468,13145.024,13.065466,5680.6899,12.588141,4798.0386,14.573159,8986.4756
18.186739,18752.973,20.045778,26660.748,12.675757,5370.4453,12.052164,3950.3564,16.308607,13021.371,13.070911,5601.7368,12.593781,4879.3018,14.57995,8989.7275
18.28978,18727.576,20.047188,26513.613,12.676535,5855.0127,12.06756,4160.3584,16.322336,12937.039,13.116604,6202.4038,12.599474,4833.4492,14.582423,8198.4883
18.315186,18738.721,20.082727,27355.861,12.678312,5632.0005,12.071636,4610.8867,16.401537,13109.628,13.131042,5895.0181,12.605221,4875.0474,14.586093,8532.9326
18.362394,18663.412,20.096004,27207.609,12.695897,5593.5366,12.073652,4318.6323,16.40933,13811.343,13.134412,6001.1768,12.611021,5008.1636,14.620499,7871.0239
18.443241,18825.123,20.111044,26314.896,12.699965,4820.8135,12.098036,4679.2446,16.437639,13369.199,13.135673,5969.811,12.616875,4982.166,14.622538,8606.7656
18.494291,19437.086,20.144672,27725.316,12.704106,5835.8696,12.11704,4134.6289,16.447521,13440.825,13.139994,5756.4121,12.622782,4922.9614,14.628222,8890.4795
18.502592,19389.512,20.162119,27130.293,12.710105,5413.4834,12.12239,4374.1338,16.45269,13040.749,13.147806,5963.4463,12.628744,5028.1055,14.628836,8753.9209
18.504786,19066.973,20.187639,27406.736,12.711501,5039.8574,12.122391,4320.7847,16.45269,13265.463,13.162264,5693.3726,12.634762,5077.3369,14.630122,8161.3252
18.536594,19358.646,20.258196,27322.262,12.734954,5051.0918,12.137133,4367.4561,16.489149,13617.45,13.174603,5721.3818,12.640834,4993.5928,14.669669,8831.708
18.572552,19617.422,20.347321,27578.686,12.747663,5485.2583,12.147329,4237.2603,16.491673,13576.007,13.190227,5958.2231,12.646962,4992.4736,14.683012,9321.29
18.58007,19607.934,20.391781,28136.434,12.761654,4681.9214,12.171018,4075.2407,16.517836,13221.484,13.208783,5862.9565,12.653146,5089.2363,14.688189,9406.4473
18.6192,19817.627,20.451721,28643.67,12.824455,6460.7837,12.270166,4562.8652,16.559179,13945.422,13.214528,5933.1152,12.659385,5036.6489,14.692421,8647.7139
18.658648,20363.297,20.524059,28862.227,12.825888,5696.2031,12.276483,4347.9429,16.573277,13519.75,13.236096,5804.8076,12.665679,4949.0186,14.7112,7813.3965
18.718319,20467.438,20.568657,29189.484,12.846886,5503.8965,12.287024,4962.855,16.573664,13592.395,13.236445,6326.1748,12.67203,4975.1216,14.718404,9491.6816
18.756834,20494.145,20.601807,29305.689,12.854925,6062.2432,12.298733,4465.9829,16.585896,13580.409,13.240688,6391.8301,12.678439,4962.312,14.723398,7222.1855
18.773092,20440.268,20.631119,29098.182,12.903553,5508.0396,12.314102,4802.5142,16.593256,13745.546,13.265175,5987.7632,12.684904,4981.2812,14.732002,9470.293
18.797993,20243.848,20.676519,29262.824,12.907896,5991.7217,12.340902,4679.3252,16.594715,13559.753,13.266644,6446.8584,12.691424,4958.8794,14.739594,9458.6992
18.831554,20367.404,20.71306,29387.891,12.932288,5235.6821,12.348619,4711.0649,16.618872,13484.434,13.26985,6274.8667,12.698004,4989.4277,14.750599,8216.6035
18.841024,20539.451,20.779737,29508.596,12.961303,5731.6045,12.351423,4435.8955,16.63135,13537.62,13.272612,6104.3501,12.704641,5017.6299,14.753686,9239.6182
18.895105,20870.932,20.839991,29975.24,12.975072,6222.6689,12.412974,4502.6641,16.793856,13968.1,13.277077,5920.0361,12.711336,5065.7886,14.778085,9309.7451
